EmployeeID,Date,TasksCompleted,HoursWorked,EfficiencyScore
E004,2025-06-05,10,8.73,0.438
E004,2025-06-06,14,8.11,0.595
E004,2025-06-09,9,8.74,0.317
E004,2025-06-10,13,7.5,0.541
E004,2025-06-11,11,7.58,0.521
E004,2025-06-12,10,8.24,0.413
E004,2025-06-13,13,8.57,0.536
E004,2025-06-16,11,8.37,0.464
E004,2025-06-17,10,8.28,0.374
E004,2025-06-18,12,7.4,0.529
E004,2025-06-19,13,7.55,0.56
E004,2025-06-20,14,7.14,0.624
E004,2025-06-23,12,8.41,0.463
E004,2025-06-24,9,7.8,0.411
E004,2025-06-25,8,7.57,0.308
E004,2025-06-26,13,8.21,0.639
E004,2025-06-27,8,7.18,0.348
E004,2025-06-30,13,8.3,0.54
E004,2025-07-01,9,8.22,0.391
E004,2025-07-02,14,8.2,0.466
E004,2025-07-03,18,8.18,0.625
E004,2025-07-04,11,7.82,0.562
E004,2025-07-07,13,8.92,0.5
E004,2025-07-08,13,7.38,0.518
E004,2025-07-09,19,8.5,0.601
E004,2025-07-10,10,7.52,0.46
E004,2025-07-11,15,8.23,0.562
E004,2025-07-14,8,8.43,0.399
E004,2025-07-15,8,7.03,0.407
E004,2025-07-16,9,7.54,0.422
E004,2025-07-17,12,8.21,0.43
E004,2025-07-18,11,8.9,0.335
E004,2025-07-21,15,8.23,0.514
E004,2025-07-22,11,8.04,0.572
E004,2025-07-23,10,8.08,0.451
E004,2025-07-24,14,8.79,0.48
E004,2025-07-25,18,7.5,0.684
E004,2025-07-28,11,7.89,0.422
E004,2025-07-29,12,7.04,0.599
E004,2025-07-30,9,7.11,0.394
E004,2025-07-31,17,7.82,0.632
E004,2025-08-01,7,7.32,0.386
E004,2025-08-04,12,8.76,0.37
E004,2025-08-05,10,7.22,0.487
E004,2025-08-06,10,8.07,0.424
E004,2025-08-07,11,8.66,0.35
E004,2025-08-08,11,8.01,0.36
E004,2025-08-11,11,7.21,0.529
E004,2025-08-12,13,8.72,0.424
E004,2025-08-13,18,8.72,0.585
E004,2025-08-14,9,8.35,0.402
E004,2025-08-15,11,7.46,0.556
E004,2025-08-18,7,7.32,0.375
E004,2025-08-19,11,7.33,0.41
E004,2025-08-20,8,7.44,0.353
E004,2025-08-21,9,7.49,0.493
E004,2025-08-22,12,8.92,0.402
E004,2025-08-25,11,7.83,0.455
E004,2025-08-26,12,7.34,0.539
E004,2025-08-27,14,8.74,0.496
E004,2025-08-28,10,7.23,0.493
E004,2025-08-29,7,8.38,0.312
E004,2025-09-01,10,8.02,0.428
E004,2025-09-02,7,8.59,0.327
E004,2025-09-03,13,8.38,0.561
E004,2025-09-04,10,8.45,0.363
E004,2025-09-05,14,7.97,0.59
E004,2025-09-08,12,7.9,0.573
E004,2025-09-09,12,7.15,0.571
E004,2025-09-10,15,8.8,0.61
E004,2025-09-11,10,8.08,0.316
E004,2025-09-12,8,8.3,0.377
E004,2025-09-15,12,8.99,0.409
E004,2025-09-16,10,7.44,0.474
E004,2025-09-17,11,7.93,0.413
E004,2025-09-18,10,8.42,0.478
E004,2025-09-19,9,7.01,0.363
E004,2025-09-22,13,8.1,0.648
E004,2025-09-23,19,8.5,0.61
E004,2025-09-24,12,7.28,0.484
E004,2025-09-25,12,7.39,0.458
E004,2025-09-26,17,8.82,0.559
E004,2025-09-29,14,8.16,0.524
E004,2025-09-30,10,7.95,0.366
E005,2025-01-01,8,7.48,0.4
E005,2025-01-02,12,8.82,0.428
E005,2025-01-03,12,7.77,0.419
E005,2025-01-06,13,8.59,0.528
E005,2025-01-07,14,8.27,0.567
E005,2025-01-08,11,7.38,0.432
E005,2025-01-09,10,8.32,0.343
E005,2025-01-10,14,8.52,0.621
E005,2025-01-13,6,7.86,0.334
E005,2025-01-14,13,7.07,0.506
E005,2025-01-15,10,8.33,0.403
E005,2025-01-16,16,8.78,0.634
E005,2025-01-17,12,8.15,0.608
E005,2025-01-20,11,9.0,0.419
E005,2025-01-21,15,9.0,0.606
E005,2025-01-22,8,7.82,0.387
E005,2025-01-23,10,8.13,0.426
E005,2025-01-24,9,7.46,0.531
E005,2025-01-27,17,7.08,0.663
E005,2025-01-28,16,8.13,0.584
E005,2025-01-29,23,8.98,0.71
E005,2025-01-30,15,8.41,0.586
E005,2025-01-31,12,8.86,0.468
E005,2025-02-03,15,7.42,0.535
E005,2025-02-04,20,8.43,0.725
E005,2025-02-05,11,7.91,0.408
E005,2025-02-06,14,7.33,0.603
E005,2025-02-07,16,8.39,0.572
E005,2025-02-10,10,8.2,0.472
E005,2025-02-11,14,7.91,0.536
E005,2025-02-12,20,8.4,0.655
E005,2025-02-13,20,8.92,0.685
E005,2025-02-14,11,8.15,0.465
E005,2025-02-17,17,8.17,0.643
E005,2025-02-18,13,8.21,0.44
E005,2025-02-19,14,8.32,0.64
E005,2025-02-20,15,8.47,0.633
E005,2025-02-21,14,8.99,0.634
E005,2025-02-24,20,7.93,0.669
E005,2025-02-25,7,7.67,0.394
E005,2025-02-26,16,8.88,0.698
E005,2025-02-27,10,7.14,0.509
E005,2025-02-28,7,7.2,0.358
E005,2025-03-03,13,8.95,0.408
E005,2025-03-04,15,8.6,0.596
E005,2025-03-05,8,7.47,0.445
E005,2025-03-06,10,7.13,0.524
E005,2025-03-07,12,7.29,0.575
E005,2025-03-10,16,8.13,0.556
E005,2025-03-11,10,8.16,0.411
E005,2025-03-12,7,7.98,0.35
E005,2025-03-13,15,7.61,0.562
E005,2025-03-14,9,8.45,0.334
E005,2025-03-17,15,8.55,0.475
E005,2025-03-18,18,8.98,0.539
E005,2025-03-19,12,7.39,0.503
E005,2025-03-20,11,8.68,0.45
E005,2025-03-21,13,7.81,0.582
E005,2025-03-24,14,7.39,0.5
E005,2025-03-25,12,8.14,0.452
E005,2025-03-26,11,8.11,0.475
E005,2025-03-27,15,7.28,0.626
E005,2025-03-28,10,7.37,0.394
E005,2025-03-31,15,8.85,0.437
E005,2025-04-01,14,8.6,0.548
E005,2025-04-02,10,8.11,0.358
E005,2025-04-03,13,7.44,0.665
E005,2025-04-04,13,7.5,0.616
E005,2025-04-07,11,8.25,0.396
E005,2025-04-08,10,7.92,0.449
E005,2025-04-09,9,7.08,0.453
E005,2025-04-10,12,7.48,0.448
E005,2025-04-11,14,7.31,0.614
E005,2025-04-14,16,8.19,0.513
E005,2025-04-15,12,7.34,0.693
E005,2025-04-16,10,7.68,0.431
E005,2025-04-17,12,8.0,0.585
E005,2025-04-18,11,8.1,0.438
E005,2025-04-21,14,7.1,0.581
E005,2025-04-22,9,8.22,0.405
E005,2025-04-23,14,7.78,0.501
E005,2025-04-24,9,8.55,0.4
E005,2025-04-25,13,7.77,0.643
E005,2025-04-28,11,8.65,0.396
E005,2025-04-29,16,7.06,0.604
E005,2025-04-30,13,8.87,0.544
E005,2025-05-01,17,8.7,0.527
E005,2025-05-02,18,8.48,0.733
E005,2025-05-05,17,8.25,0.527
E005,2025-05-06,10,7.68,0.539
E005,2025-05-07,16,8.67,0.49
E005,2025-05-08,11,7.75,0.383
E005,2025-05-09,9,8.94,0.35
E005,2025-05-12,13,7.49,0.565
E005,2025-05-13,20,8.16,0.644
E005,2025-05-14,15,8.51,0.695
E005,2025-05-15,10,7.82,0.419
E005,2025-05-16,21,8.79,0.621
E005,2025-05-19,8,7.38,0.433
E005,2025-05-20,16,7.86,0.544
E005,2025-05-21,10,7.58,0.436
E005,2025-05-22,14,8.19,0.57
E005,2025-05-23,11,8.8,0.445
E005,2025-05-26,18,8.32,0.576
E005,2025-05-27,20,8.8,0.751
E005,2025-05-28,14,7.02,0.533
E005,2025-05-29,13,7.93,0.658
E005,2025-05-30,12,7.43,0.663
E005,2025-06-02,11,7.21,0.602
E005,2025-06-03,20,7.59,0.676
E005,2025-06-04,12,7.7,0.651
E005,2025-06-05,11,8.38,0.424
E005,2025-06-06,9,8.16,0.388
E005,2025-06-09,19,8.64,0.688
E005,2025-06-10,12,7.66,0.557
E005,2025-06-11,9,7.93,0.386
E005,2025-06-12,20,8.62,0.633
E005,2025-06-13,10,7.92,0.445
E005,2025-06-16,16,7.07,0.707
E005,2025-06-17,15,7.32,0.615
E005,2025-06-18,17,7.14,0.789
E005,2025-06-19,14,8.23,0.446
E005,2025-06-20,14,8.1,0.59
E005,2025-06-23,18,8.63,0.625
E005,2025-06-24,11,7.71,0.482
E005,2025-06-25,12,8.32,0.59
E005,2025-06-26,10,8.65,0.493
E005,2025-06-27,14,7.34,0.502
E005,2025-06-30,18,8.46,0.565
E005,2025-07-01,12,8.77,0.375
E005,2025-07-02,21,7.81,0.749
E005,2025-07-03,16,8.35,0.626
E005,2025-07-04,17,8.67,0.605
E005,2025-07-07,16,7.86,0.67
E005,2025-07-08,18,7.97,0.711
E005,2025-07-09,11,8.15,0.457
E005,2025-07-10,12,7.69,0.468
E005,2025-07-11,16,8.89,0.607
E005,2025-07-14,18,8.32,0.637
E005,2025-07-15,9,8.88,0.401
E005,2025-07-16,13,8.09,0.545
E005,2025-07-17,8,7.34,0.379
E005,2025-07-18,14,7.03,0.581
E005,2025-07-21,11,7.33,0.561
E005,2025-07-22,12,8.74,0.366
E005,2025-07-23,8,7.1,0.487
E005,2025-07-24,11,8.17,0.544
E005,2025-07-25,12,7.61,0.626
E005,2025-07-28,13,8.09,0.582
E005,2025-07-29,17,7.54,0.6
E005,2025-07-30,13,7.85,0.464
E005,2025-07-31,13,7.45,0.637
E005,2025-08-01,12,8.74,0.538
E005,2025-08-04,9,8.5,0.411
E005,2025-08-05,11,7.79,0.434
E005,2025-08-06,11,8.14,0.391
E005,2025-08-07,13,7.54,0.607
E005,2025-08-08,10,8.36,0.494
E005,2025-08-11,11,7.39,0.461
E005,2025-08-12,13,8.77,0.411
E005,2025-08-13,11,7.48,0.442
E005,2025-08-14,17,8.35,0.562
E005,2025-08-15,14,7.72,0.52
E005,2025-08-18,12,7.16,0.42
E005,2025-08-19,13,8.16,0.449
E005,2025-08-20,14,7.94,0.516
E005,2025-08-21,12,8.13,0.406
E005,2025-08-22,12,8.87,0.392
E005,2025-08-25,18,7.03,0.7
E005,2025-08-26,13,8.78,0.394
E005,2025-08-27,14,7.51,0.492
E005,2025-08-28,10,7.25,0.362
E005,2025-08-29,15,8.35,0.554
E005,2025-09-01,16,8.37,0.598
E005,2025-09-02,14,7.45,0.544
E005,2025-09-03,11,8.25,0.398
E005,2025-09-04,12,7.09,0.485
E005,2025-09-05,15,7.96,0.486
E005,2025-09-08,9,7.16,0.449
E005,2025-09-09,9,8.26,0.369
E005,2025-09-10,16,8.33,0.504
E005,2025-09-11,9,8.78,0.333
E005,2025-09-12,12,7.18,0.496
E005,2025-09-15,12,8.83,0.465
E005,2025-09-16,10,8.05,0.353
E005,2025-09-17,20,8.58,0.687
E005,2025-09-18,11,7.0,0.561
E005,2025-09-19,12,8.32,0.437
E005,2025-09-22,14,8.11,0.597
E005,2025-09-23,9,7.19,0.335
E005,2025-09-24,16,7.8,0.598
E005,2025-09-25,10,7.24,0.608
E005,2025-09-26,11,7.03,0.507
E005,2025-09-29,17,8.92,0.575
E005,2025-09-30,13,7.76,0.515
E006,2025-01-01,8,7.48,0.425
E006,2025-01-02,13,8.06,0.444
E006,2025-01-03,20,8.17,0.665
E006,2025-01-06,12,8.35,0.41
E006,2025-01-07,9,7.27,0.366
E006,2025-01-08,14,8.4,0.479
E006,2025-01-09,18,8.0,0.653
E006,2025-01-10,16,8.23,0.519
E006,2025-01-13,9,7.25,0.328
E006,2025-01-14,10,8.08,0.516
E006,2025-01-15,8,7.21,0.341
E006,2025-01-16,12,8.64,0.555
E006,2025-01-17,10,8.38,0.445
E006,2025-01-20,14,8.62,0.494
E006,2025-01-21,15,7.73,0.594
E006,2025-01-22,13,8.11,0.532
E006,2025-01-23,12,7.04,0.593
E006,2025-01-24,11,7.66,0.415
E006,2025-01-27,14,8.51,0.533
E006,2025-01-28,13,8.94,0.499
E006,2025-01-29,8,7.68,0.331
E006,2025-01-30,6,7.8,0.308
E006,2025-01-31,14,7.83,0.601
E006,2025-02-03,17,7.12,0.668
E006,2025-02-04,20,8.3,0.617
E006,2025-02-05,13,8.16,0.533
E006,2025-02-06,9,7.25,0.442
E006,2025-02-07,8,7.12,0.373
E006,2025-02-10,17,8.74,0.586
E006,2025-02-11,11,7.16,0.483
E006,2025-02-12,16,7.79,0.721
E006,2025-02-13,8,8.19,0.4
E006,2025-02-14,17,8.51,0.605
E006,2025-02-17,19,8.26,0.627
E006,2025-02-18,16,7.55,0.574
E006,2025-02-19,9,7.08,0.436
E006,2025-02-20,15,8.16,0.491
E006,2025-02-21,14,8.9,0.651
E006,2025-02-24,18,7.17,0.678
E006,2025-02-25,11,8.29,0.451
E006,2025-02-26,10,8.2,0.335
E006,2025-02-27,12,7.1,0.478
E006,2025-02-28,13,8.18,0.562
E006,2025-03-03,20,8.26,0.691
E006,2025-03-04,17,7.83,0.574
E006,2025-03-05,13,8.25,0.479
E006,2025-03-06,11,7.12,0.458
E006,2025-03-07,11,8.33,0.541
E006,2025-03-10,10,7.33,0.523
E006,2025-03-11,10,7.8,0.413
E006,2025-03-12,15,7.77,0.523
E006,2025-03-13,9,7.14,0.385
E006,2025-03-14,16,8.76,0.558
E006,2025-03-17,21,7.09,0.791
E006,2025-03-18,13,7.59,0.678
E006,2025-03-19,10,7.72,0.35
E006,2025-03-20,14,8.9,0.604
E006,2025-03-21,11,7.01,0.461
E006,2025-03-24,14,7.82,0.591
E006,2025-03-25,13,8.46,0.518
E006,2025-03-26,10,7.47,0.531
E006,2025-03-27,12,8.09,0.468
E006,2025-03-28,15,7.15,0.73
E006,2025-03-31,12,8.66,0.518
E006,2025-04-01,15,7.82,0.492
E006,2025-04-02,10,8.46,0.409
E006,2025-04-03,19,8.67,0.622
E006,2025-04-04,15,7.28,0.671
E006,2025-04-07,13,7.81,0.542
E006,2025-04-08,15,7.79,0.726
E006,2025-04-09,13,8.9,0.392
E006,2025-04-10,18,7.97,0.746
E006,2025-04-11,12,8.19,0.44
E006,2025-04-14,12,8.14,0.563
E006,2025-04-15,11,7.05,0.557
E006,2025-04-16,15,8.39,0.557
E006,2025-04-17,19,8.47,0.665
E006,2025-04-18,13,7.84,0.523
E006,2025-04-21,9,7.58,0.521
E006,2025-04-22,14,7.05,0.596
E006,2025-04-23,15,7.35,0.647
E006,2025-04-24,11,7.81,0.456
E006,2025-04-25,14,7.39,0.784
E006,2025-04-28,21,8.19,0.714
E006,2025-04-29,17,8.5,0.535
E006,2025-04-30,11,7.4,0.544
E006,2025-05-01,12,8.11,0.445
E006,2025-05-02,9,7.18,0.488
E006,2025-05-05,12,7.43,0.565
E006,2025-05-06,19,8.6,0.583
E006,2025-05-07,12,7.31,0.45
E006,2025-05-08,20,8.36,0.631
E006,2025-05-09,18,8.44,0.751
E006,2025-05-12,13,7.44,0.661
E006,2025-05-13,19,8.0,0.691
E006,2025-05-14,11,7.63,0.503
E006,2025-05-15,15,8.95,0.493
E006,2025-05-16,22,8.53,0.744
E006,2025-05-19,14,7.79,0.669
E006,2025-05-20,15,7.41,0.633
E006,2025-05-21,15,7.85,0.569
E006,2025-05-22,12,7.54,0.606
E006,2025-05-23,15,8.82,0.573
E006,2025-05-26,12,7.12,0.557
E006,2025-05-27,8,7.5,0.363
E006,2025-05-28,20,8.72,0.633
E006,2025-05-29,17,7.29,0.673
E006,2025-05-30,17,8.0,0.64
E006,2025-06-02,13,7.24,0.615
E006,2025-06-03,19,8.32,0.643
E006,2025-06-04,17,8.89,0.669
E006,2025-06-05,20,8.48,0.688
E006,2025-06-06,10,8.75,0.432
E006,2025-06-09,10,8.7,0.392
E006,2025-06-10,15,8.67,0.53
E006,2025-06-11,11,8.21,0.451
E006,2025-06-12,23,8.66,0.747
E006,2025-06-13,11,8.39,0.442
E006,2025-06-16,16,8.45,0.72
E006,2025-06-17,12,8.26,0.521
E006,2025-06-18,12,8.88,0.474
E006,2025-06-19,13,7.02,0.587
E006,2025-06-20,16,7.74,0.688
E006,2025-06-23,10,8.76,0.359
E006,2025-06-24,17,7.28,0.596
E006,2025-06-25,12,8.19,0.475
E006,2025-06-26,11,8.57,0.493
E006,2025-06-27,13,7.92,0.601
E006,2025-06-30,17,8.03,0.719
E006,2025-07-01,15,8.84,0.576
E006,2025-07-02,9,7.41,0.4
E006,2025-07-03,9,7.34,0.477
E006,2025-07-04,14,8.45,0.437
E006,2025-07-07,12,7.7,0.522
E006,2025-07-08,11,8.44,0.531
E006,2025-07-09,10,8.6,0.386
E006,2025-07-10,13,8.35,0.502
E006,2025-07-11,18,8.98,0.649
E006,2025-07-14,18,8.51,0.775
E006,2025-07-15,10,7.69,0.568
E006,2025-07-16,13,7.47,0.481
E006,2025-07-17,8,7.47,0.434
E006,2025-07-18,9,8.11,0.399
E006,2025-07-21,15,8.81,0.558
E006,2025-07-22,13,7.21,0.469
E006,2025-07-23,7,7.64,0.344
E006,2025-07-24,14,7.24,0.576
E006,2025-07-25,9,8.09,0.441
E006,2025-07-28,18,7.49,0.66
E006,2025-07-29,17,8.87,0.508
E006,2025-07-30,15,8.78,0.642
E006,2025-07-31,10,7.79,0.423
E006,2025-08-01,8,8.38,0.353
E006,2025-08-04,16,8.48,0.545
E006,2025-08-05,9,8.09,0.424
E006,2025-08-06,13,7.55,0.469
E006,2025-08-07,13,7.7,0.673
E006,2025-08-08,12,7.28,0.458
E006,2025-08-11,11,8.96,0.399
E006,2025-08-12,13,7.38,0.678
E006,2025-08-13,20,8.84,0.595
E006,2025-08-14,12,8.27,0.507
E006,2025-08-15,11,8.19,0.362
E006,2025-08-18,10,7.47,0.476
E006,2025-08-19,16,8.2,0.555
E006,2025-08-20,13,7.94,0.459
E006,2025-08-21,12,7.22,0.452
E006,2025-08-22,10,7.11,0.421
E006,2025-08-25,10,7.77,0.5
E006,2025-08-26,8,8.82,0.386
E006,2025-08-27,10,7.25,0.505
E006,2025-08-28,21,8.09,0.69
E006,2025-08-29,11,8.07,0.499
E006,2025-09-01,11,7.74,0.404
E006,2025-09-02,16,8.9,0.5
E006,2025-09-03,14,7.45,0.538
E006,2025-09-04,13,7.85,0.566
E006,2025-09-05,18,7.7,0.634
E006,2025-09-08,12,8.52,0.394
E006,2025-09-09,14,7.73,0.525
E006,2025-09-10,19,8.25,0.642
E006,2025-09-11,13,7.1,0.593
E006,2025-09-12,17,7.9,0.624
E006,2025-09-15,11,8.5,0.413
E006,2025-09-16,12,7.58,0.446
E006,2025-09-17,13,8.8,0.463
E006,2025-09-18,10,7.5,0.446
E006,2025-09-19,12,8.68,0.434
E006,2025-09-22,9,8.46,0.344
E006,2025-09-23,10,8.3,0.487
E006,2025-09-24,14,7.24,0.673
E006,2025-09-25,15,7.95,0.522
E006,2025-09-26,12,8.74,0.534
E006,2025-09-29,12,7.86,0.574
E006,2025-09-30,16,8.07,0.586
E007,2025-01-01,11,8.72,0.391
E007,2025-01-02,10,8.91,0.338
E007,2025-01-03,12,7.11,0.497
E007,2025-01-06,8,7.61,0.348
E007,2025-01-07,11,7.76,0.415
E007,2025-01-08,20,8.46,0.614
E007,2025-01-09,13,8.33,0.47
E007,2025-01-10,13,7.98,0.505
E007,2025-01-13,8,8.61,0.335
E007,2025-01-14,9,7.87,0.335
E007,2025-01-15,13,7.69,0.461
E007,2025-01-16,12,8.0,0.502
E007,2025-01-17,15,7.67,0.529
E007,2025-01-20,8,8.11,0.283
E007,2025-01-21,13,7.47,0.575
E007,2025-01-22,8,7.15,0.458
E007,2025-01-23,15,8.01,0.529
E007,2025-01-24,6,8.15,0.296
E007,2025-01-27,8,7.52,0.379
E007,2025-01-28,8,7.9,0.311
E007,2025-01-29,9,7.21,0.424
E007,2025-01-30,9,8.53,0.285
E007,2025-01-31,15,8.4,0.625
E007,2025-02-03,14,7.91,0.558
E007,2025-02-04,11,8.85,0.499
E007,2025-02-05,12,8.83,0.405
E007,2025-02-06,12,8.7,0.444
E007,2025-02-07,7,7.2,0.412
E007,2025-02-10,17,7.16,0.684
E007,2025-02-11,11,8.15,0.524
E007,2025-02-12,14,8.76,0.471
E007,2025-02-13,14,8.25,0.668
E007,2025-02-14,9,7.6,0.45
E007,2025-02-17,13,7.95,0.61
E007,2025-02-18,10,7.94,0.505
E007,2025-02-19,12,7.42,0.615
E007,2025-02-20,7,8.13,0.36
E007,2025-02-21,11,7.89,0.401
E007,2025-02-24,16,8.83,0.602
E007,2025-02-25,15,7.27,0.538
E007,2025-02-26,17,7.73,0.565
E007,2025-02-27,11,7.66,0.427
E007,2025-02-28,13,7.13,0.594
E007,2025-03-03,13,7.61,0.45
E007,2025-03-04,17,7.87,0.585
E007,2025-03-05,8,8.9,0.353
E007,2025-03-06,10,8.22,0.395
E007,2025-03-07,12,7.46,0.629
E007,2025-03-10,8,7.71,0.353
E007,2025-03-11,10,8.17,0.335
E007,2025-03-12,12,7.84,0.454
E007,2025-03-13,10,8.01,0.504
E007,2025-03-14,16,7.74,0.53
E007,2025-03-17,14,8.0,0.463
E007,2025-03-18,17,8.73,0.621
E007,2025-03-19,15,7.77,0.495
E007,2025-03-20,12,8.1,0.51
E007,2025-03-21,16,7.41,0.605
E007,2025-03-24,12,7.94,0.411
E007,2025-03-25,8,7.39,0.429
E007,2025-03-26,8,7.45,0.413
E007,2025-03-27,13,8.88,0.508
E007,2025-03-28,16,8.78,0.579
E007,2025-03-31,12,8.97,0.553
E007,2025-04-01,5,7.37,0.308
E007,2025-04-02,8,8.55,0.382
E007,2025-04-03,10,7.05,0.413
E007,2025-04-04,13,8.52,0.426
E007,2025-04-07,11,7.78,0.382
E007,2025-04-08,19,7.67,0.75
E007,2025-04-09,14,7.91,0.63
E007,2025-04-10,16,7.29,0.668
E007,2025-04-11,8,9.0,0.386
E007,2025-04-14,8,7.17,0.438
E007,2025-04-15,7,7.63,0.386
E007,2025-04-16,15,8.93,0.431
E007,2025-04-17,12,7.01,0.48
E007,2025-04-18,12,7.18,0.646
E007,2025-04-21,14,7.52,0.628
E007,2025-04-22,18,8.47,0.557
E007,2025-04-23,11,7.81,0.522
E007,2025-04-24,21,8.71,0.764
E007,2025-04-25,14,8.39,0.539
E007,2025-04-28,14,8.22,0.579
E007,2025-04-29,13,7.69,0.563
E007,2025-04-30,15,7.97,0.53
E007,2025-05-01,12,7.48,0.573
E007,2025-05-02,8,7.52,0.468
E007,2025-05-05,11,8.93,0.398
E007,2025-05-06,15,7.28,0.644
E007,2025-05-07,14,7.74,0.697
E007,2025-05-08,15,7.79,0.512
E007,2025-05-09,12,8.79,0.373
E007,2025-05-12,10,7.64,0.414
E007,2025-05-13,11,7.1,0.604
E007,2025-05-14,9,7.71,0.412
E007,2025-05-15,13,7.62,0.442
E007,2025-05-16,11,7.89,0.436
E007,2025-05-19,19,8.43,0.693
E007,2025-05-20,6,8.35,0.304
E007,2025-05-21,10,8.68,0.486
E007,2025-05-22,14,7.92,0.643
E007,2025-05-23,9,8.24,0.346
E007,2025-05-26,6,7.58,0.315
E007,2025-05-27,10,7.43,0.483
E007,2025-05-28,14,8.95,0.423
E007,2025-05-29,15,8.01,0.537
E007,2025-05-30,15,8.69,0.568
E007,2025-06-02,11,8.4,0.537
E007,2025-06-03,12,7.66,0.456
E007,2025-06-04,15,7.59,0.629
E007,2025-06-05,18,8.39,0.54
E007,2025-06-06,11,8.83,0.458
E007,2025-06-09,15,8.14,0.657
E007,2025-06-10,15,8.78,0.529
E007,2025-06-11,9,8.04,0.447
E007,2025-06-12,7,7.36,0.307
E007,2025-06-13,10,7.52,0.431
E007,2025-06-16,10,8.55,0.342
E007,2025-06-17,14,7.23,0.597
E007,2025-06-18,18,7.92,0.696
E007,2025-06-19,8,8.28,0.389
E007,2025-06-20,12,7.27,0.491
E007,2025-06-23,9,7.33,0.498
E007,2025-06-24,8,7.93,0.38
E007,2025-06-25,19,8.74,0.593
E007,2025-06-26,15,7.77,0.513
E007,2025-06-27,15,8.67,0.497
E007,2025-06-30,7,8.28,0.319
E007,2025-07-01,15,7.53,0.701
E007,2025-07-02,23,8.95,0.669
E007,2025-07-03,11,8.64,0.374
E007,2025-07-04,19,8.96,0.556
E007,2025-07-07,9,7.08,0.426
E007,2025-07-08,12,7.11,0.577
E007,2025-07-09,17,8.86,0.571
E007,2025-07-10,10,8.95,0.39
E007,2025-07-11,13,7.71,0.483
E007,2025-07-14,10,7.63,0.49
E007,2025-07-15,14,7.08,0.583
E007,2025-07-16,12,7.92,0.6
E007,2025-07-17,14,8.64,0.59
E007,2025-07-18,9,7.38,0.476
E007,2025-07-21,16,8.64,0.539
E007,2025-07-22,8,7.68,0.328
E007,2025-07-23,11,8.51,0.411
E007,2025-07-24,8,7.11,0.358
E007,2025-07-25,10,7.03,0.569
E007,2025-07-28,12,7.7,0.479
E007,2025-07-29,11,7.05,0.46
E007,2025-07-30,14,8.35,0.6
E007,2025-07-31,8,7.25,0.46
E007,2025-08-01,12,7.21,0.481
E007,2025-08-04,15,8.24,0.529
E007,2025-08-05,15,7.57,0.577
E007,2025-08-06,10,8.92,0.443
E007,2025-08-07,11,7.35,0.531
E007,2025-08-08,10,8.83,0.436
E007,2025-08-11,8,8.82,0.365
E007,2025-08-12,12,7.47,0.605
E007,2025-08-13,14,7.62,0.609
E007,2025-08-14,12,8.97,0.473
E007,2025-08-15,13,7.5,0.454
E007,2025-08-18,7,8.79,0.303
E007,2025-08-19,16,8.89,0.522
E007,2025-08-20,9,7.38,0.436
E007,2025-08-21,8,7.28,0.413
E007,2025-08-22,9,7.39,0.501
E007,2025-08-25,12,8.07,0.434
E007,2025-08-26,11,8.26,0.466
E007,2025-08-27,11,8.14,0.375
E007,2025-08-28,16,7.33,0.619
E007,2025-08-29,10,8.6,0.47
E007,2025-09-01,16,8.82,0.596
E007,2025-09-02,11,7.62,0.423
E007,2025-09-03,12,8.88,0.507
E007,2025-09-04,11,7.13,0.54
E007,2025-09-05,18,8.27,0.638
E007,2025-09-08,12,7.29,0.463
E007,2025-09-09,8,8.3,0.312
E007,2025-09-10,16,8.64,0.482
E007,2025-09-11,10,7.53,0.397
E007,2025-09-12,14,8.59,0.608
E007,2025-09-15,15,8.93,0.652
E007,2025-09-16,10,8.63,0.386
E007,2025-09-17,9,7.68,0.31
E007,2025-09-18,14,8.97,0.441
E007,2025-09-19,6,7.14,0.378
E007,2025-09-22,11,7.99,0.379
E007,2025-09-23,13,8.42,0.449
E007,2025-09-24,9,7.14,0.427
E007,2025-09-25,11,8.99,0.399
E007,2025-09-26,19,8.19,0.622
E007,2025-09-29,11,8.21,0.413
E007,2025-09-30,9,8.47,0.393
E008,2025-01-01,10,7.33,0.369
E008,2025-01-02,11,8.52,0.493
E008,2025-01-03,7,7.04,0.305
E008,2025-01-06,10,7.85,0.377
E008,2025-01-07,9,8.46,0.386
E008,2025-01-08,11,7.47,0.431
E008,2025-01-09,11,7.83,0.525
E008,2025-01-10,10,7.98,0.486
E008,2025-01-13,16,7.72,0.542
E008,2025-01-14,17,8.83,0.539
E008,2025-01-15,10,8.44,0.362
E008,2025-01-16,11,7.49,0.397
E008,2025-01-17,8,8.9,0.288
E008,2025-01-20,8,7.75,0.395
E008,2025-01-21,13,7.89,0.453
E008,2025-01-22,9,8.85,0.308
E008,2025-01-23,6,8.03,0.327
E008,2025-01-24,10,8.17,0.498
E008,2025-01-27,15,7.35,0.604
E008,2025-01-28,10,8.35,0.38
E008,2025-01-29,12,7.16,0.571
E008,2025-01-30,8,7.42,0.38
E008,2025-01-31,8,7.82,0.402
E008,2025-02-03,4,7.01,0.202
E008,2025-02-04,9,7.29,0.454
E008,2025-02-05,11,8.25,0.482
E008,2025-02-06,12,8.54,0.381
E008,2025-02-07,10,8.54,0.379
E008,2025-02-10,13,8.82,0.572
