EmployeeID,Date,FeedbackText,Sentiment_Score,Sentiment_Score_Normalized,Sentiment_Label
E164,2025-07-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E164,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E164,2025-09-30,I enjoy coming to work every day.,0.4,0.7,Positive
E165,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E165,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E165,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E165,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E165,2025-05-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E165,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E165,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E165,2025-08-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E165,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E166,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E166,2025-02-28,Great collaboration across departments.,0.8,0.9,Positive
E166,2025-03-31,There is a lack of communication from management.,0.0,0.5,Neutral
E166,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E166,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E166,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E166,2025-07-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E166,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E166,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E167,2025-01-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E167,2025-02-28,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E167,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E167,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E167,2025-05-31,There is a lack of communication from management.,0.0,0.5,Neutral
E167,2025-06-30,Great collaboration across departments.,0.8,0.9,Positive
E167,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E167,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E167,2025-09-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E168,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E168,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E168,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E168,2025-04-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E168,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E168,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E168,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E168,2025-08-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E168,2025-09-30,Great collaboration across departments.,0.8,0.9,Positive
E169,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E169,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E169,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E169,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E169,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E169,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E169,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E169,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E169,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E170,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E170,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E170,2025-03-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E170,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E170,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E170,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E170,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E170,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E170,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E171,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E171,2025-02-28,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E171,2025-03-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E171,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E171,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E171,2025-06-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E171,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E171,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E171,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E172,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E172,2025-02-28,Great collaboration across departments.,0.8,0.9,Positive
E172,2025-03-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E172,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E172,2025-05-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E172,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E172,2025-07-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E172,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E172,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E173,2025-01-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E173,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E173,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E173,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E173,2025-05-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E173,2025-06-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E173,2025-07-31,I enjoy coming to work every day.,0.4,0.7,Positive
E173,2025-08-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E173,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E174,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E174,2025-02-28,Work processes are okay but could be improved.,0.5,0.75,Positive
E174,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E174,2025-04-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E174,2025-05-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E174,2025-06-30,Great collaboration across departments.,0.8,0.9,Positive
E174,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E174,2025-08-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E174,2025-09-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E175,2025-01-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E175,2025-02-28,I enjoy coming to work every day.,0.4,0.7,Positive
E175,2025-03-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E175,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E175,2025-05-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E175,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E175,2025-07-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E175,2025-08-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E175,2025-09-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E176,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E176,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E176,2025-03-31,There is a lack of communication from management.,0.0,0.5,Neutral
E176,2025-04-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E176,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E176,2025-06-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E176,2025-07-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E176,2025-08-31,There is a lack of communication from management.,0.0,0.5,Neutral
E176,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E177,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E177,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E177,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E177,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E177,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E177,2025-06-30,There is a lack of communication from management.,0.0,0.5,Neutral
E177,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E177,2025-08-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E177,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E178,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E178,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E178,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E178,2025-04-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E178,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E178,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E178,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E178,2025-08-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E178,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E179,2025-01-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E179,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E179,2025-03-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E179,2025-04-30,The expectations are unclear for my role.,0.0,0.5,Neutral
E179,2025-05-31,I enjoy coming to work every day.,0.4,0.7,Positive
E179,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E179,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E179,2025-08-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E179,2025-09-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E180,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E180,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E180,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E180,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E180,2025-05-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E180,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E180,2025-07-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E180,2025-08-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E180,2025-09-30,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E181,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E181,2025-02-28,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E181,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E181,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E181,2025-05-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E181,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E181,2025-07-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E181,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E181,2025-09-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E182,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E182,2025-02-28,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E182,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E182,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E182,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E182,2025-06-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E182,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E182,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E182,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E183,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E183,2025-02-28,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E183,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E183,2025-04-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E183,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E183,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E183,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E183,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E183,2025-09-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E184,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E184,2025-02-28,The expectations are unclear for my role.,0.0,0.5,Neutral
E184,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E184,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E184,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E184,2025-06-30,There is a lack of communication from management.,0.0,0.5,Neutral
E184,2025-07-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E184,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E184,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E185,2025-01-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E185,2025-02-28,Workload feels overwhelming lately.,0.1,0.55,Neutral
E185,2025-03-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E185,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E185,2025-05-31,There is a lack of communication from management.,0.0,0.5,Neutral
E185,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E185,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E185,2025-08-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E185,2025-09-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E186,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E186,2025-02-28,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E186,2025-03-31,There is a lack of communication from management.,0.0,0.5,Neutral
E186,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E186,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E186,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E186,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E186,2025-08-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E186,2025-09-30,Great collaboration across departments.,0.8,0.9,Positive
E187,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E187,2025-02-28,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E187,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E187,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E187,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E187,2025-06-30,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E187,2025-07-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E187,2025-08-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E187,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E188,2025-01-31,Great collaboration across departments.,0.8,0.9,Positive
E188,2025-02-28,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E188,2025-03-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E188,2025-04-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E188,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E188,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E188,2025-07-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E188,2025-08-31,There is a lack of communication from management.,0.0,0.5,Neutral
E188,2025-09-30,Great collaboration across departments.,0.8,0.9,Positive
E189,2025-01-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E189,2025-02-28,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E189,2025-03-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E189,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E189,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E189,2025-06-30,Great collaboration across departments.,0.8,0.9,Positive
E189,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E189,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E189,2025-09-30,Great collaboration across departments.,0.8,0.9,Positive
E190,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E190,2025-02-28,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E190,2025-03-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E190,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E190,2025-05-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E190,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E190,2025-07-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E190,2025-08-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E190,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E191,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E191,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E191,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E191,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E191,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E191,2025-06-30,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E191,2025-07-31,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E191,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E191,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E192,2025-01-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E192,2025-02-28,Great collaboration across departments.,0.8,0.9,Positive
E192,2025-03-31,Great collaboration across departments.,0.8,0.9,Positive
E192,2025-04-30,Limited opportunities for career growth.,-0.07142857142857142,0.464,Neutral
E192,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E192,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E192,2025-07-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E192,2025-08-31,Great collaboration across departments.,0.8,0.9,Positive
E192,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E193,2025-01-31,There is a lack of communication from management.,0.0,0.5,Neutral
E193,2025-02-28,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E193,2025-03-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E193,2025-04-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E193,2025-05-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E193,2025-06-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E193,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E193,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E193,2025-09-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E194,2025-01-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E194,2025-02-28,The expectations are unclear for my role.,0.0,0.5,Neutral
E194,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E194,2025-04-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E194,2025-05-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E194,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E194,2025-07-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E194,2025-08-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E194,2025-09-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E195,2025-01-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E195,2025-02-28,Work processes are okay but could be improved.,0.5,0.75,Positive
E195,2025-03-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E195,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E195,2025-05-31,Great collaboration across departments.,0.8,0.9,Positive
E195,2025-06-30,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E195,2025-07-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E195,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E195,2025-09-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E196,2025-01-31,Workload feels overwhelming lately.,0.1,0.55,Neutral
E196,2025-02-28,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E196,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E196,2025-04-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E196,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E196,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E196,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E196,2025-08-31,Work processes are okay but could be improved.,0.5,0.75,Positive
E196,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E197,2025-01-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E197,2025-02-28,Workload feels overwhelming lately.,0.1,0.55,Neutral
E197,2025-03-31,I enjoy coming to work every day.,0.4,0.7,Positive
E197,2025-04-30,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E197,2025-05-31,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E197,2025-06-30,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E197,2025-07-31,Great collaboration across departments.,0.8,0.9,Positive
E197,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E197,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E198,2025-01-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E198,2025-02-28,Work processes are okay but could be improved.,0.5,0.75,Positive
E198,2025-03-31,Deadlines are unrealistic and stressful.,-0.5,0.25,Negative
E198,2025-04-30,I enjoy coming to work every day.,0.4,0.7,Positive
E198,2025-05-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E198,2025-06-30,I enjoy coming to work every day.,0.4,0.7,Positive
E198,2025-07-31,I feel motivated by the team and our goals.,0.0,0.5,Neutral
E198,2025-08-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E198,2025-09-30,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E199,2025-01-31,The manager gives constructive feedback regularly.,0.0,0.5,Neutral
E199,2025-02-28,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E199,2025-03-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E199,2025-04-30,Work processes are okay but could be improved.,0.5,0.75,Positive
E199,2025-05-31,"The work environment is fine, nothing special.",0.3869047619047619,0.693,Positive
E199,2025-06-30,Workload feels overwhelming lately.,0.1,0.55,Neutral
E199,2025-07-31,There is a lack of communication from management.,0.0,0.5,Neutral
E199,2025-08-31,I enjoy coming to work every day.,0.4,0.7,Positive
E199,2025-09-30,There is a lack of communication from management.,0.0,0.5,Neutral
E200,2025-01-31,I enjoy coming to work every day.,0.4,0.7,Positive
E200,2025-02-28,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E200,2025-03-31,My tasks are repetitive but manageable.,-0.25,0.375,Negative
E200,2025-04-30,Great collaboration across departments.,0.8,0.9,Positive
E200,2025-05-31,The expectations are unclear for my role.,0.0,0.5,Neutral
E200,2025-06-30,I feel neither satisfied nor dissatisfied.,0.5,0.75,Positive
E200,2025-07-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E200,2025-08-31,The workload is manageable and leadership is supportive.,0.5,0.75,Positive
E200,2025-09-30,Work processes are okay but could be improved.,0.5,0.75,Positive
